dt	solar	precp	temp_max	temp_min	evap	temp
2008-12-31	3.79	4.5	16.7	12.2	1	14.5
2009-1-1	11	0	18.1	9	3.4	13
2009-1-2	8.79	0	19.3	8	2	12.7
2009-1-3	11.14	0	23.1	7.7	1.6	14.4
2009-1-4	2.99	0	19.7	13.2	1.3	15.4
2009-1-5	11.45	0	25.9	10.5	1.8	17
2009-1-6	11.12	0	24.9	12.8	0.2	17.7
2009-1-7	11.45	0	23.3	11.3	0	16.7
2009-1-8	10.85	0	21.2	11.3	0	15.9
2009-1-9	6.38	0	16.5	7.7	0	13
2009-1-10	10.18	0	16.2	5.5	0	10
2009-1-11	10.7	0	20.4	4.4	0	11.5
2009-1-12	11.58	0	20.9	5.7	0	12.2
2009-1-13	11.06	0	17.9	5.3	0	10.8
2009-1-14	11.4	0	19.1	3.7	0	10
2009-1-15	10.77	0	21.1	4.8	0	11.6
2009-1-16	11.58	0	23.3	5.9	0	13.7
2009-1-17	11.61	0	24.5	7.6	0	14.9
2009-1-18	11.41	0	25.3	8.6	0	16.2
2009-1-19	10.21	0	25	10.4	0.6	17.2
2009-1-20	11.63	0	26.5	12.7	2.5	18.5
2009-1-21	10.71	0	26.7	14.3	2.2	19.2
2009-1-22	9.99	0	23.9	14.7	2.1	18.2
2009-1-23	9.24	0	19.7	12.2	3.7	15.3
2009-1-24	2.01	0	13.5	9.8	1.1	11.4
2009-1-25	10.35	0	20.9	10.2	1.3	14.4
2009-1-26	10.37	0	21.8	13.1	0.7	16
2009-1-27	9.58	0	21.4	12.9	3.1	16.4
2009-1-28	11.91	0	25	12	2.5	17.2
2009-1-29	10.96	0	25.3	15.7	0.7	18.9
2009-1-30	6.63	0	22.1	12.8	2.3	17.1
2009-1-31	12.47	0	25.9	10.8	2.8	17.4
2009-2-1	11.16	0	26.3	14.3	0.4	18.3
2009-2-2	12.17	0	24.9	15.3	3.2	18.6
2009-2-3	12.29	0	25.8	12.8	2.3	18
2009-2-4	11.05	0	24.9	15.1	2.3	18.8
2009-2-5	11.5	0	25.2	14.1	0.4	18.7
2009-2-6	11.06	0	23.2	15	2.1	18.4
2009-2-7	12.12	0	25.9	13.9	2.9	18.8
2009-2-8	11.75	0	27.2	17.3	2.1	21.2
2009-2-9	13.05	0	28.4	15	4.9	21.1
2009-2-10	12.17	0	27.4	13.8	1.3	19.1
2009-2-11	12.05	0	27.3	13.3	2.7	19.4
2009-2-12	12.44	0	29.7	14.8	1.5	21.2
2009-2-13	11.08	0.5	32.4	18.7	2.2	24.3
2009-2-14	6.37	0	28.4	20.9	1.6	24.3
2009-2-15	9.51	0	29.5	20.9	2.9	23.7
2009-2-16	6.58	0	23.1	17.9	2.4	20.3
2009-2-17	12.94	0	25.8	17.4	3.4	20.4
2009-2-18	12.74	0	25.9	16.9	3.3	20.7
2009-2-19	13.01	0	29	17.9	3.1	22.2
2009-2-20	8.97	3	25.8	15.3	2.7	21
2009-2-21	11.59	0	25.3	15.3	2.3	20
2009-2-22	12.47	0	31.9	18.7	3.5	24.1
2009-2-23	13.43	0	32	20.6	4.6	24.5
2009-2-24	11.08	0	29	20.7	3.2	24.4
2009-2-25	13.49	0	30	19.3	4	24.6
2009-2-26	15.2	0	29.8	19.4	1.2	23.8
2009-2-27	14.2	0	28.9	18.1	2.9	22.1
2009-2-28	13.36	0	26.7	17.5	4.6	21.3
2009-3-1	15.06	0	25.7	16.5	5.4	20
2009-3-2	6.36	0	23.5	15	2.3	18.2
2009-3-3	10.87	0	24.6	16.2	3.6	19.3
2009-3-4	14.25	0	28.3	16.6	4.5	21.1
2009-3-5	13.15	10	29.2	16.8	3.6	22
2009-3-6	1.8	42	20.4	14	0.2	17.4
2009-3-7	3.57	37	19	12.8	0	15.2
2009-3-8	11.28	8	25.6	14.7	0	18.3
2009-3-9	1.88	2.5	18.8	13.9	0	16.6
2009-3-10	7.08	0	24.1	14.2	1.2	18.6
2009-3-11	9.25	0	25.2	18	2.7	19.9
2009-3-12	13.29	0	27	17.4	2.7	20.4
2009-3-13	12.45	0.5	28.8	14.1	3.4	21.8
2009-3-14	4.22	0	16.5	12.3	2.1	14
2009-3-15	11.37	0	23.4	11.5	2.7	16.9
2009-3-16	15.19	0	24.8	13.5	3.5	18.5
2009-3-17	16.02	0	27.1	14.4	3.8	20.1
2009-3-18	13.27	0	28.5	15.4	3.1	22.1
2009-3-19	12.39	0	28.9	19.3	3.2	24.1
2009-3-20	9.06	0	26.9	20.4	2.6	23.2
2009-3-21	10.57	0	27.9	20.7	2.9	23.7
2009-3-22	5.81	0.5	28.7	22.5	1	25
2009-3-23	11.42	1.5	29	19.1	3.6	23.6
2009-3-24	2.65	14.5	19.3	15.9	0.1	17.5
2009-3-25	12.85	0	24.7	16.1	3.2	19.5
2009-3-26	10.05	0	26.2	18.2	2.8	21.8
2009-3-27	11.86	0	27.7	20	2	22.8
2009-3-28	13.02	0	27.2	18.2	3.2	22.2
2009-3-29	7.72	17	22.6	16.4	0.8	18.8
2009-3-30	11.36	0	23.6	16.4	0.8	18.6
2009-3-31	15.26	0	24.5	16.1	4.7	19.2
2009-4-1	12.5	0	24.3	15.4	4.1	18.9
2009-4-2	11.74	0	24.8	14.5	2.6	18.8
2009-4-3	11.62	0	25.8	16.8	3.6	20.6
2009-4-4	10.77	0	27.3	18.2	1.9	22.1
2009-4-5	10.86	0	28.3	17.7	4.5	22.2
2009-4-6	7.14	0	22.4	16.1	1.4	18.3
2009-4-7	5.52	7	23.7	15.9	1.2	18.8
2009-4-8	15	0	25.2	16.2	0	20.4
2009-4-9	14.43	0	26.7	15	4.7	19.7
2009-4-10	15.53	0	27.9	16.1	0.6	21.3
2009-4-11	16.06	0	28.7	17.7	0.4	22.8
2009-4-12	14.31	0	28.7	19.3	1.2	23.8
2009-4-13	8.32	23	29	20.6	0.1	23.2
2009-4-14	11.76	13	27.5	20.7	0.2	23.5
2009-4-15	14.26	0.5	29.1	20.7	0.1	24.5
2009-4-16	3.11	0	24.6	21.4	0	22.6
2009-4-17	14.91	0	28.3	20.7	0	23.8
2009-4-18	15.68	0	29.8	21.5	0.8	25
2009-4-19	5.65	0	28.9	21.1	0.2	24.4
2009-4-20	2.15	41	28	22.1	0	25.5
2009-4-21	12.48	3.5	30.2	21.5	0	25.7
2009-4-22	3.78	13	24.7	22.2	0.4	23.1
2009-4-23	17.47	0	29.4	21.5	4.5	24.9
2009-4-24	16.39	0	29.6	21.9	5.2	25.2
2009-4-25	13.13	0	29.5	18.9	5.6	24.2
2009-4-26	2.62	0.5	19.2	15.2	0	16.9
2009-4-27	7.92	0	24.9	16.8	1.2	20.1
2009-4-28	15.21	0	26.6	15.8	3.9	21.3
2009-4-29	14.6	0	27.5	19.2	0.5	22.9
2009-4-30	13.13	0	28.4	19.5	0.3	23.7
2009-5-1	14.43	0	28.8	19.1	0.6	23.9
2009-5-2	17.27	0	30	19.5	0.4	24.9
2009-5-3	15.89	0	30	20.1	1.6	24.4
2009-5-4	16.75	0	28.9	20.5	0.4	23.9
2009-5-5	18.26	0	30.1	19.8	0.5	24
2009-5-6	16.84	0	29.7	18.4	0.8	23.6
2009-5-7	18.14	0	29.7	19.4	0.3	24.2
2009-5-8	17.01	0	29.6	18.7	1.4	24.3
2009-5-9	18.12	0	30.1	19.2	0.5	24.3
2009-5-10	16.31	0	29	20.5	0.5	24.3
2009-5-11	17.43	0	30.1	20.1	0.5	24.9
2009-5-12	17.16	0	31.9	19.3	0.7	25.3
2009-5-13	15.16	0	30.7	21.7	1	25.8
2009-5-14	13.02	0	30.9	22	0.7	26
2009-5-15	13.4	0	31	22.2	0.5	26.4
2009-5-16	16.83	0	31.3	22.3	0.6	26.9
2009-5-17	7.44	0	30.9	24.3	0.5	27.1
2009-5-18	7.34	0	29.6	23.8	0.2	26.6
2009-5-19	11.75	0	31.2	24.2	0.8	26.8
2009-5-20	10.75	0	30.4	23.1	0.2	26.4
2009-5-21	16.3	0	33.5	23.6	0.4	27.7
2009-5-22	16.04	0	33.8	23.2	0.6	27.9
2009-5-23	12.98	0	32.2	24.4	0.7	27.8
2009-5-24	10.75	0	31.4	24.5	0.6	26.8
2009-5-25	16.7	0	32.7	23.2	0.2	27.5
2009-5-26	11.09	0	31.7	24.4	0.1	27
2009-5-27	3.73	19	24.9	21.7	0	23.4
2009-5-28	7.73	0	29.1	21.4	0.4	23.9
2009-5-29	16.74	0	29.8	21	0.5	24.8
2009-5-30	16.53	0	30.2	20.7	0.1	25
2009-5-31	17.38	0	31	19.8	0.3	24.9
2009-6-1	16.04	0	30.7	21.2	0.6	25.8
2009-6-2	11.26	0	30.9	22.9	0.4	26.8
2009-6-3	9.59	5.5	31.1	23.7	0.2	27
2009-6-4	2.81	95	28	23.5	0	25.1
2009-6-5	17.7	3.5	31.2	22	4.9	25.7
2009-6-6	17.97	0	31.2	22.5	4.9	26.4
2009-6-7	17.1	0	31.6	22.5	5.7	26.6
2009-6-8	15.6	0	31.4	22.5	2.9	26.5
2009-6-9	16.41	0	33.6	22.5	4.3	27.7
2009-6-10	16.64	0	33.9	24.4	5.5	29
2009-6-11	11.44	53.5	31.3	24.6	2.6	27.4
2009-6-12	7.35	7.5	30.9	25.1	0	26.6
2009-6-13	12.07	37	31.6	22.5	0	27
2009-6-14	10.64	28	31.7	22.3	0	25.6
2009-6-15	10.84	0.5	30.3	24.2	0	27.1
2009-6-16	17.14	0	33.5	24.9	5.1	28.6
2009-6-17	17.79	0	33.3	24.9	3.4	29
2009-6-18	8.18	0	31.7	25.7	2.9	28.4
2009-6-19	11.26	0	32	25.2	3	28.1
2009-6-20	11.34	2.5	33.3	25.7	3.8	28.4
2009-6-21	5.6	10	29.2	24.5	0.4	26.6
2009-6-22	3.74	99.5	29.4	23	0.4	27.3
2009-6-23	8.6	0	31	25.4	0	27.7
2009-6-24	8.55	0	31	25.6	0.2	27.8
2009-6-25	14.96	0	33.6	25.5	5.2	28.7
2009-6-26	9.64	10.5	33.3	25.3	1.7	27.9
2009-6-27	15.93	0	33.9	24.4	5.8	28.9
2009-6-28	18.67	0	34.2	25.4	6.6	29.7
2009-6-29	15.96	0	33.2	24.8	4	28.7
2009-6-30	14.53	0	33.6	24.7	4.7	28.7
2009-7-1	16.58	0	33.4	25.1	5.8	29
2009-7-2	7.96	0	30.9	24.8	2.5	28
2009-7-3	4.22	2.5	29.5	25	0.8	26.6
2009-7-4	14.2	9.5	33.5	24.1	2.1	27.5
2009-7-5	11.78	0	32.8	23.7	0.2	27.7
2009-7-6	14.85	0	34.1	24.7	4.2	28.2
2009-7-7	14.77	0	33.4	24.2	1.5	28.3
2009-7-8	15.37	0	34.2	25.9	5.7	29.1
2009-7-9	10.98	0	34.9	25.7	3.7	29.1
2009-7-10	13.62	0	34.3	25.6	4.4	29.7
2009-7-11	11.48	0	34.1	26.3	5.3	29.9
2009-7-12	8.58	0	33.8	26.6	4	29.5
2009-7-13	3	5.5	29.2	24.6	0.2	27.1
2009-7-14	7.23	74.5	31.9	24.4	1	27
2009-7-15	14.88	0	33.3	25.3	5.2	29.3
2009-7-16	13.59	0	33.6	26.7	6	29.6
2009-7-17	16.31	0	34.6	26.1	3.3	30
2009-7-18	7.57	0	33	26.6	2.5	29
2009-7-19	10.68	0	34	26.3	1.7	28.6
2009-7-20	13.44	0	33.3	26.2	4.1	29
2009-7-21	16.09	0.5	33.9	26.9	3.5	29.9
2009-7-22	14.12	0	33.2	27.2	4.7	29.8
2009-7-23	12.94	0	33.3	27	4.7	29.5
2009-7-24	11.78	5	32.6	26.5	3.8	28.5
2009-7-25	11.82	0	32.5	25.3	4.1	28.1
2009-7-26	13.09	0.5	32.5	25.2	3.1	28.1
2009-7-27	14.33	0	33.7	25.4	4.3	29.3
2009-7-28	14.85	0.5	34	26.8	4.9	29.5
2009-7-29	14.42	0	34.1	26.2	5.5	29.8
2009-7-30	12.34	0	33.6	26.6	5.4	29.8
2009-7-31	16.39	0	34.3	25.7	5.7	29.7
2009-8-1	14.54	0	34.2	26.6	4.4	30.5
2009-8-2	16.85	0	36.4	26.7	5.7	31.1
2009-8-3	4.75	6	31.6	25.8	0.4	28.5
2009-8-4	10.2	56	33.7	25.3	1.9	27.7
2009-8-5	9.7	9.5	31.6	25.2	0.4	27.1
2009-8-6	6.74	159.5	31.4	24.6	0	26.4
2009-8-7	1.97	9.5	29.6	26.8	0	28.1
2009-8-8	2.54	34	27.9	25.6	0	26.4
2009-8-9	1.23	346.5	27.6	25	0	26.1
2009-8-10	2.08	15.5	29.5	26.3	0.4	27.5
2009-8-11	13.21	0.5	32.9	25.8	3.1	29
2009-8-12	12.11	0.5	32.9	25.7	3	28.1
2009-8-13	13.55	0.5	32.9	24	3.3	28
2009-8-14	18.12	0	33.6	25	5.1	29.1
2009-8-15	12.45	0.5	33.8	24.7	3.6	28.2
2009-8-16	13.86	0	34.1	24.1	4.3	28.3
2009-8-17	16.31	0	33.8	24.7	5.1	29
2009-8-18	14.06	0	33	25.6	4.9	29.1
2009-8-19	15.11	0	33	24.5	4.6	28.5
2009-8-20	15.53	0	33.3	25.5	4.5	28.9
2009-8-21	15.79	0	33.7	24.3	5.6	28.6
2009-8-22	14.22	0	33.9	25.3	5.2	29.1
2009-8-23	10.86	0	33.6	25.8	3.8	29.2
2009-8-24	12.41	1	34.7	26.1	3	28.9
2009-8-25	16.38	0	35.3	25	3.6	29.8
2009-8-26	14.9	0	34	26.4	3.4	29.6
2009-8-27	14.29	0	33.4	26	4.4	29.4
2009-8-28	16.37	0	34.1	25.9	0.6	29.7
2009-8-29	13.36	0	33.6	26.6	0	30
2009-8-30	13.28	0	33.6	25.9	0	28.9
2009-8-31	11.06	0	33.3	26.1	0.5	28.8
2009-9-1	16.47	0	34.1	24.7	2.1	29.4
2009-9-2	14.97	0	34	26.1	3.1	29.7
2009-9-3	14.5	0	34.3	26.2	3.9	29.8
2009-9-4	16.21	0	34.4	25.6	5.8	29.7
2009-9-5	15.33	0	35	26.6	5.8	29.9
2009-9-6	14.41	0	33.7	26.7	4.9	29.4
2009-9-7	16.39	0	34.4	25.3	5.2	29.4
2009-9-8	14.11	0	33.8	25.2	4.7	29
2009-9-9	14.66	0	34.1	25.4	2.6	29.4
2009-9-10	11.78	0	33.2	25.2	2	29.1
2009-9-11	14.6	0	33.4	25.9	0.1	29.3
2009-9-12	14.31	0	34	26.1	5.1	29.6
2009-9-13	11.72	0	34.1	25.6	3.3	29.3
2009-9-14	11.57	0	34.3	26.8	3.9	29.7
2009-9-15	11.7	37	34.4	25.8	2.8	28.8
2009-9-16	11.1	0	33.2	25.7	2.6	28.6
2009-9-17	14.5	0	33.7	25.6	5	29
2009-9-18	14.49	0	33.2	25.5	4.4	29
2009-9-19	10.11	0	33.5	25.7	4.4	29.1
2009-9-20	13.78	0	33.9	24.9	4.5	28.2
2009-9-21	13.33	0	32.4	26	4.4	28.5
2009-9-22	14.09	0	33.6	25.1	4.9	29
2009-9-23	9.08	0	32	26.2	2.8	28.9
2009-9-24	13.32	0	33.6	25.9	3.9	29.4
2009-9-25	12.41	0	33.1	25.2	4.4	29
2009-9-26	14.1	0	34.2	24.7	3.9	28.9
2009-9-27	4.04	4	30.1	24.6	1.1	26.8
2009-9-28	6.07	0	32.8	24.2	1.5	27.4
2009-9-29	12.39	4	33.7	23.8	2.8	27.6
2009-9-30	6.46	8	30.9	25.2	0.6	27
2009-10-1	11.36	2	32.4	25.1	2.8	27.6
2009-10-2	15.44	0	34	24.4	5.9	28
2009-10-3	13.83	0	33.3	23.9	5.1	27.4
2009-10-4	8.84	0	32.8	23.3	2.4	26.4
2009-10-5	6.32	10	30	23.7	0.5	25.7
2009-10-6	6.25	4.5	29.2	22.1	1.3	25
2009-10-7	14.27	0	29.5	20.2	5.5	24.9
2009-10-8	14.83	0	30.8	19.3	0.4	24.4
2009-10-9	14.91	0	32.5	20.6	0.2	25.7
2009-10-10	7.94	0	30.7	22.5	0	25.9
2009-10-11	6.59	0	29.5	23.9	0	26.5
2009-10-12	14.85	0	32.2	23.4	0.4	27
2009-10-13	12.47	0	32	24	0.1	27
2009-10-14	13.57	0	31.6	23	0.6	26.2
2009-10-15	13.42	0	31.5	22.4	0.2	25.7
2009-10-16	12.36	0	30.8	21.8	0.1	25.6
2009-10-17	13.66	0	31.9	21.6	0.2	26
2009-10-18	10.86	0	30.8	21.1	0.2	25.3
2009-10-19	11.24	0	29.7	21.9	0.2	25.4
2009-10-20	10.62	0	29.7	21	0.1	24.8
2009-10-21	10.99	0	29.1	19.3	0	23.6
2009-10-22	13.19	0	29.8	20.3	0.9	24.5
2009-10-23	10.45	0	29.2	20.7	3.8	24.5
2009-10-24	7.22	0	27.6	21.2	3.4	23.9
2009-10-25	13.55	0	29.4	19	4.3	23.6
2009-10-26	13.58	0	30.2	18	4.3	22.6
2009-10-27	11.09	0	28.8	17.4	2.5	22.5
2009-10-28	11.76	0	29.4	19.9	2.9	24.1
2009-10-29	13.11	0	30.3	18.1	3.1	23.4
2009-10-30	12.73	0	30.1	17.7	3.2	23.4
2009-10-31	12.21	0	31	18.4	3.3	24
2009-11-1	12.93	0	31.9	19.5	4	24.7
2009-11-2	12.44	0	27.2	17.4	2.9	22
2009-11-3	7.59	0	25.1	17	1.2	20.2
2009-11-4	12.21	0	28.2	16.1	3	21.4
2009-11-5	12.58	0	29.3	17.2	3.3	22.9
2009-11-6	12.67	0	30.4	18.8	3.1	24
2009-11-7	6.82	0	27.8	21.5	2	24.3
2009-11-8	11.62	0	31	21.1	3.4	24.8
2009-11-9	9.57	0	30.3	21.5	2.1	24.9
2009-11-10	4.92	5	28.3	20.1	1	23.7
2009-11-11	11.14	0	28.7	17.8	2.9	22.7
2009-11-12	5.87	0	27.4	19.1	1.3	23.4
2009-11-13	2.41	2.5	23.7	18.6	0.4	21.6
2009-11-14	7.3	0	23.8	17.2	2.3	20
2009-11-15	8.27	0.5	26.2	18.9	1.4	21.6
2009-11-16	10.01	0	28	18	3.2	22.3
2009-11-17	4.08	0	22.3	16.9	2.5	19.8
2009-11-18	7.14	0	23.9	16.8	1.6	19.2
2009-11-19	10.88	0	25	17.2	3.4	20.2
2009-11-20	11.41	0	24.5	16	4	19.6
2009-11-21	10.9	0	24.3	16.3	3.4	19.5
2009-11-22	10.1	0	25.1	16.2	3.1	19.8
2009-11-23	10.08	0	27.5	18.1	1.2	21.5
2009-11-24	10.23	0	27.6	18.2	2.8	22
2009-11-25	10.95	0	29.5	16.6	3	21.6
2009-11-26	10.93	0	28.9	17.2	2.9	21.7
2009-11-27	11.65	0	30.1	16.5	3.6	22
2009-11-28	10.12	0	27	15.8	3.2	20.4
2009-11-29	11.21	0	27.2	15	3.2	19.9
2009-11-30	7.62	0	25.4	15.4	1.3	19.4
2009-12-1	10.07	0	24.2	13.3	3.4	17.5
2009-12-2	9.32	0	25.2	12.3	2.7	18.1
2009-12-3	9.72	0	21.4	11.4	3.2	16.2
2009-12-4	8.81	0	23.3	10.7	1.9	16.2
2009-12-5	10.22	0	24.3	11.2	2	16.5
2009-12-6	9.91	0	25.7	12.6	2.7	18.4
2009-12-7	9.86	0	26.9	15.9	3.5	20
2009-12-8	9.41	0	27.1	14.4	2.4	20
2009-12-9	9.91	0	27.7	15.3	2.9	20.4
2009-12-10	9.79	0	27	15.2	2.2	20.5
2009-12-11	10.19	0	27.2	14.6	3	20.1
2009-12-12	11.03	0	29.8	15.4	3.1	20.9
2009-12-13	10.76	0	29	14.2	2.7	20.4
2009-12-14	10.18	0	27.1	15.8	0.2	20.6
2009-12-15	10.25	0	30.1	15.6	1.4	20.4
2009-12-16	7.99	1	23.6	15.4	3.4	18.4
2009-12-17	4.26	5	19.9	13.6	1.4	15.8
2009-12-18	2	0	15.4	13.2	1.4	14
2009-12-19	2.71	0	14.8	12.1	1.3	13.1
2009-12-20	4.1	0	17.7	11.8	1.6	13.5
2009-12-21	9.22	0	20.1	10	2.1	13.9
2009-12-22	9.91	0	22.3	8.5	1.6	14.8
2009-12-23	8.49	0	26.4	12.7	1.9	17.8
2009-12-24	9.21	0	26.9	12.3	2.2	19.3
2009-12-25	2.48	3	21.1	16.7	0	18.2
2009-12-26	6.04	0	21.8	12.3	1.7	16.9
2009-12-27	6.65	1	23	12.6	1.7	17
2009-12-28	2.09	7.5	15.2	11.6	0.2	13.5
2009-12-29	7.76	0	22.8	11.9	1.3	15.8
2009-12-30	3.53	12	19.1	15	0.5	16.3
2009-12-31	2.06	0.5	16.6	12.5	0	14.5
2010-1-1	6.29	0	21.9	12.5	1	16.3
2010-1-2	4.93	3	22	13.8	1	17.3
2010-1-3	7.37	10	21.9	15.1	0.7	17.3
2010-1-4	10.04	0	23.3	13.8	0.8	17.8
2010-1-5	8.16	0	21.7	12	2.7	16
2010-1-6	2.16	2.5	17.2	13.6	0.5	15.1
2010-1-7	5.75	2	19.8	14	0.4	15.7
2010-1-8	1.7	11.5	15.7	13	0.1	14.2
2010-1-9	11.55	0	22.6	12.8	2.7	16.5
2010-1-10	11.77	0	27.7	11.3	3.1	17.3
2010-1-11	9.28	0	23.2	11.4	1.9	16.4
2010-1-12	4.56	1	15.3	7.6	1.5	11.9
2010-1-13	10.69	0	19.3	6	2.4	11.4
2010-1-14	10.74	0	20.3	5.8	1.3	12.1
2010-1-15	10.76	0	21.1	7.1	2	13.3
2010-1-16	11.11	0	23.4	8.4	1.9	14.9
2010-1-17	11.48	0	24.9	9.4	1.7	16.3
2010-1-18	11.43	0	23.5	11.3	2.1	16.6
2010-1-19	11.64	0	26.7	13.2	2.3	18.7
2010-1-20	10.74	0	27.9	13.8	2.4	20.4
2010-1-21	9.02	0	28	17.7	3.9	21.4
2010-1-22	5.59	0	20.2	15.5	2.4	17.6
2010-1-23	3.52	0	18.6	15.2	1.2	16.5
2010-1-24	8.15	0	24.8	15.7	2.6	18.9
2010-1-25	3.54	5	21.3	14.8	1.3	17.6
2010-1-26	6.01	0	21.3	14.5	1	16.8
2010-1-27	10.15	0	25.2	15.2	2.2	19.3
2010-1-28	10.11	0	28.4	16.3	1.5	21
2010-1-29	11.14	0	28.2	17.2	2.4	20.7
2010-1-30	10.33	0	25	15.9	1.6	19.2
2010-1-31	9.26	0	26	15.4	2.2	21
2010-2-1	11.71	0	28.6	18	3.2	21.9
2010-2-2	3.87	0	21.3	16.2	1.2	18.3
2010-2-3	11.53	0	24.5	15.9	3	18.7
2010-2-4	11.52	0	23.5	16.1	3.4	18.6
2010-2-5	9.45	0	23.5	15.6	2.4	18.4
2010-2-6	5.98	3.5	22.7	15.9	0.4	18.2
2010-2-7	5.29	2	22	17	0.7	19.3
2010-2-8	10.91	0	26.6	17.6	2.5	21.1
2010-2-9	11.21	0	27.6	16.9	1.9	21.8
2010-2-10	13.14	0	31.7	17.3	3.3	24.4
2010-2-11	13.1	0	31.2	20.8	3.9	25.5
2010-2-12	1.73	4	22.3	12.7	2	15.9
2010-2-13	0.61	4.5	14.4	12	0	13.2
2010-2-14	9.9	0	23.4	13.9	2	17.5
2010-2-15	7.32	1	21.4	14	1.8	17.1
2010-2-16	2.3	12.5	15.2	12.1	0.1	13.2
2010-2-17	1.08	22	13.3	11.5	0	12.5
2010-2-18	2.01	19.5	13.5	9.8	0	11.6
2010-2-19	1.51	38	12.1	9.7	0	10.8
2010-2-20	10.42	0	21.4	10.9	0	14.7
2010-2-21	8.98	0	21.7	12.3	0	16.2
2010-2-22	2.6	1	19.7	12.9	0.1	15.8
2010-2-23	13.91	0	25.9	12.2	2.3	18.6
2010-2-24	14.08	0	28.4	14.4	2.7	21.3
2010-2-25	3.69	0	27.2	19	1.4	22.6
2010-2-26	11.83	0	30.6	20.7	3.3	25.4
2010-2-27	10.69	0	30	21.4	3.1	24.7
2010-2-28	11.72	0	29.4	21.5	3.6	24.3
2010-3-1	12.71	0	30.2	19.5	3.1	24.7
2010-3-2	10.36	0	29.5	20.7	1.3	24.3
2010-3-3	11.13	0	27.7	20.2	0	22.4
2010-3-4	12	0	31.2	19.8	2	24.8
2010-3-5	11.7	0	28.4	21.5	3.3	24.8
2010-3-6	13.32	0	30.2	20.2	3.5	24.3
2010-3-7	9.75	0	24.5	15.9	3.7	20.1
2010-3-8	6.42	0	24.2	15.7	2.3	19
2010-3-9	1.98	8	18.5	11.3	1.4	13.8
2010-3-10	6.93	0	14.9	9.3	2.1	11.8
2010-3-11	14.71	0	23.1	9.2	2.5	15.6
2010-3-12	8.22	0	26.1	12.5	1.8	18.5
2010-3-13	8.11	7.5	27.4	17.8	0.8	22
2010-3-14	13.74	0	30.2	19.1	3.1	24.6
2010-3-15	12.75	0	31.2	20.8	2.9	25.1
2010-3-16	8.82	0	23.3	16.3	3.3	19.1
2010-3-17	6.27	0	23	16.6	1.9	19.2
2010-3-18	12.55	0	26.7	16	2.7	20.7
2010-3-19	14.58	0	28.2	17.2	3.7	22.1
2010-3-20	11.13	0	30.1	19	2.4	24.4
2010-3-21	11.77	0	28.9	19.6	3.6	23.8
2010-3-22	10.56	0	28.5	20	3.5	23.4
2010-3-23	14.96	0	31.3	18.8	3.9	24.9
2010-3-24	14.45	13	29.9	21.6	0	25
2010-3-25	1.47	1.5	22.3	13.4	0.7	16.5
2010-3-26	6.04	0	20.5	13.9	0	16.2
2010-3-27	14.16	0	24.4	11.6	0.1	17.4
2010-3-28	15.59	0	25.1	14.2	1.3	18.6
2010-3-29	14.87	0	26.7	13.2	6.4	19.8
2010-3-30	13.64	0	26.6	17.3	1.4	21.2
2010-3-31	14.23	0	27.7	16.5	4.6	22.3
2010-4-1	13.71	0	29.4	17.9	3	23.8
2010-4-2	10.04	0	26.2	16.3	5	21.5
2010-4-3	3.95	2	22.1	16	0.6	18.7
2010-4-4	8.52	0	24.7	18.6	2.3	20.7
2010-4-5	6.55	6	25.5	18.8	0	21.6
2010-4-6	3.41	7.5	25.2	20.7	0.8	22
2010-4-7	14.66	0	25.6	17.5	4.6	20.6
2010-4-8	1.27	42.5	20.9	16.2	0.2	17.6
2010-4-9	16.28	12.5	25.8	16.1	1.9	20
2010-4-10	16.25	0	31.3	16.8	5.2	22.3
2010-4-11	9.88	0	28.7	18.5	2.1	23.9
2010-4-12	14.17	0	31.4	19.3	3.8	25.6
2010-4-13	14.67	0	30.6	19.3	0.7	24
2010-4-14	13.76	0	26.4	17.7	0	21.5
2010-4-15	2.95	18.5	20.4	14.5	0	17.4
2010-4-16	13.13	0.5	24.2	14.3	0	18.4
2010-4-17	9.9	0	24.8	17.1	0	20.7
2010-4-18	8.57	0	26.1	19.5	0.4	22.4
2010-4-19	14.46	0	31.2	20.8	0.5	25.2
2010-4-20	14.1	0	32.2	21.8	0.1	25.8
2010-4-21	14.58	0	31.8	21.1	0.1	25.9
2010-4-22	15.59	0	32.5	22.4	0.1	27
2010-4-23	1.31	22	23.8	16.2	0	18.4
2010-4-24	2.7	0.5	21.2	16.3	0	18.5
2010-4-25	13.94	0	27.5	17.5	2.7	21.8
2010-4-26	12.44	0	29.1	19.1	2.9	23
2010-4-27	4.2	0	24.7	20.6	0.1	22.1
2010-4-28	3.31	2.5	24.3	20.8	3.1	22.4
2010-4-29	14.48	4	29.9	19.9	3.4	23.9
2010-4-30	12.3	9.5	26.6	18	2.4	21.4
2010-5-1	16.52	0	28.9	18.4	3.9	23.2
2010-5-2	16.36	0	29.9	19.6	4.2	24.3
2010-5-3	15.7	0	30.3	20.6	1.7	24.9
2010-5-4	16.23	0	30.6	21	3.7	25.3
2010-5-5	12.62	0	32.1	21.1	2.1	26.4
2010-5-6	5.75	0	28.9	24.5	1.5	26.4
2010-5-7	6.09	1	29.3	23.5	0.4	26
2010-5-8	11.69	2	30.5	23.1	3.9	26.4
2010-5-9	10.19	3	32.2	24.7	2.4	27.3
