dt	solar	precp	temp_max	temp_min	evap	temp
Tue Jan 20 2004 00:00:00 GMT+0800 (CST)	4.43	6	20.7	11.4	0.4	14.8
Wed Jan 21 2004 00:00:00 GMT+0800 (CST)	7.74	1	17.9	9.1	1	13.1
Thu Jan 22 2004 00:00:00 GMT+0800 (CST)	2.8	0.5	17.8	10	0.2	13
Fri Jan 23 2004 00:00:00 GMT+0800 (CST)	2.95	0.5	18.5	10.5	0.4	13.8
Sat Jan 24 2004 00:00:00 GMT+0800 (CST)	9.94	0	17.1	6.7	0.9	12.5
Sun Jan 25 2004 00:00:00 GMT+0800 (CST)	9.76	0	24.8	5	1.2	13.2
Mon Jan 26 2004 00:00:00 GMT+0800 (CST)	10.05	0	27.7	7.1	0.4	16
Tue Jan 27 2004 00:00:00 GMT+0800 (CST)	6.22	0	19.5	11.5	2	14.9
Wed Jan 28 2004 00:00:00 GMT+0800 (CST)	2.83	0	15.1	10.5	1.5	12.9
Thu Jan 29 2004 00:00:00 GMT+0800 (CST)	1.1	0	18.6	12.7	0.7	15
Fri Jan 30 2004 00:00:00 GMT+0800 (CST)	10.96	0.5	26	13.2	0.4	19.7
Sat Jan 31 2004 00:00:00 GMT+0800 (CST)	11.1	0	28.2	11.3	1.2	18.8
Sun Feb 01 2004 00:00:00 GMT+0800 (CST)	11.85	0	29.6	13.3	2.1	20.3
Mon Feb 02 2004 00:00:00 GMT+0800 (CST)	9.21	0.5	28.4	14.5	2.6	19.2
Tue Feb 03 2004 00:00:00 GMT+0800 (CST)	2.86	3	17.9	11.2	1.7	14.3
Wed Feb 04 2004 00:00:00 GMT+0800 (CST)	1.64	10.5	14.7	11.1	0.2	12.7
Thu Feb 05 2004 00:00:00 GMT+0800 (CST)	2.07	24.5	13.3	10.5	0	12.1
Fri Feb 06 2004 00:00:00 GMT+0800 (CST)	1.07	3	14	12.2	0	13
Sat Feb 07 2004 00:00:00 GMT+0800 (CST)	1.47	4	12.9	11.2	0.2	12.1
Sun Feb 08 2004 00:00:00 GMT+0800 (CST)	1.39	27	13.9	11.3	0	12.6
Mon Feb 09 2004 00:00:00 GMT+0800 (CST)	7.36	13.5	18	10.8	0.7	13.7
Tue Feb 10 2004 00:00:00 GMT+0800 (CST)	13.48	0	23.3	9.9	1.2	15.9
Wed Feb 11 2004 00:00:00 GMT+0800 (CST)	12.21	0	24.3	11	0.5	16.1
Thu Feb 12 2004 00:00:00 GMT+0800 (CST)	12.15	0	25.4	11.1	0.9	16.6
Fri Feb 13 2004 00:00:00 GMT+0800 (CST)	12.47	0	24.9	12.9	4.9	17.6
Sat Feb 14 2004 00:00:00 GMT+0800 (CST)	12.94	0	25.7	12.6	1.6	17.8
Sun Feb 15 2004 00:00:00 GMT+0800 (CST)	12.54	0	27	13.2	0.8	18.8
Mon Feb 16 2004 00:00:00 GMT+0800 (CST)	11.9	0	27	15.4	2.2	20.1
Tue Feb 17 2004 00:00:00 GMT+0800 (CST)	10.41	0	24.8	14.9	1.9	18.9
Wed Feb 18 2004 00:00:00 GMT+0800 (CST)	11	0	25.9	15	1.3	19.1
Thu Feb 19 2004 00:00:00 GMT+0800 (CST)	11.53	0	26.9	13.9	1.9	19.7
Fri Feb 20 2004 00:00:00 GMT+0800 (CST)	11.98	0	27.5	13.7	6.7	19.5
Sat Feb 21 2004 00:00:00 GMT+0800 (CST)	11.33	0	28.6	15.2	1.4	21.1
Sun Feb 22 2004 00:00:00 GMT+0800 (CST)	11.83	0	29.1	16.7	1.2	22.5
Mon Feb 23 2004 00:00:00 GMT+0800 (CST)	8.59	0	26.1	15	2.4	19.7
Tue Feb 24 2004 00:00:00 GMT+0800 (CST)	8.92	0	26.9	16.7	1.4	20.1
Wed Feb 25 2004 00:00:00 GMT+0800 (CST)	12.6	0	27.3	16	2.4	20.8
Thu Feb 26 2004 00:00:00 GMT+0800 (CST)	12.05	0	27	15.8	1.4	20.4
Fri Feb 27 2004 00:00:00 GMT+0800 (CST)	10.75	0	27.3	15.5	2	20.3
Sat Feb 28 2004 00:00:00 GMT+0800 (CST)	12.67	0	30.3	15.2	3.2	21.6
Sun Feb 29 2004 00:00:00 GMT+0800 (CST)	12.13	0	31.4	17.7	1.5	24.2
Mon Mar 01 2004 00:00:00 GMT+0800 (CST)	9.37	0	30.6	18.5	0.5	23.2
Tue Mar 02 2004 00:00:00 GMT+0800 (CST)	7.49	3.5	23.7	16.6	0.8	18.8
Wed Mar 03 2004 00:00:00 GMT+0800 (CST)	3.89	11.5	17.3	13.6	0	15.5
Thu Mar 04 2004 00:00:00 GMT+0800 (CST)	8.79	0	20.5	12	0.1	15.6
Fri Mar 05 2004 00:00:00 GMT+0800 (CST)	12.71	0	25	10.8	0	17.8
Sat Mar 06 2004 00:00:00 GMT+0800 (CST)	2.72	2.5	19.8	12.9	0.3	16.5
Sun Mar 07 2004 00:00:00 GMT+0800 (CST)	6.74	0	20.4	12.4	1.3	15.2
Mon Mar 08 2004 00:00:00 GMT+0800 (CST)	12.66	0	26.2	11	0.7	17.3
Tue Mar 09 2004 00:00:00 GMT+0800 (CST)	9.45	0	28.8	12.6	0	18
Wed Mar 10 2004 00:00:00 GMT+0800 (CST)	14.5	0	28.3	13.3	3	20.6
Thu Mar 11 2004 00:00:00 GMT+0800 (CST)	14.65	0	29.8	16.6	3.3	23.3
Fri Mar 12 2004 00:00:00 GMT+0800 (CST)	12.96	0	29.3	18.7	4.4	22.6
Sat Mar 13 2004 00:00:00 GMT+0800 (CST)	11.11	0	25.3	16.3	2.8	20.6
Sun Mar 14 2004 00:00:00 GMT+0800 (CST)	12.99	0	27	17.3	4.3	20.8
Mon Mar 15 2004 00:00:00 GMT+0800 (CST)	13.79	0	26.8	15.1	2.7	20.3
Tue Mar 16 2004 00:00:00 GMT+0800 (CST)	11.82	0	27	19.3	3.2	22.3
Wed Mar 17 2004 00:00:00 GMT+0800 (CST)	12.28	0	29.7	19.2	4.1	23.8
Thu Mar 18 2004 00:00:00 GMT+0800 (CST)	9.83	0	24.8	17.4	4.1	20.7
Fri Mar 19 2004 00:00:00 GMT+0800 (CST)	9.7	0	26.2	15.7	2.9	19.4
Sat Mar 20 2004 00:00:00 GMT+0800 (CST)	13.63	0	25.7	17.4	3.7	20.4
Sun Mar 21 2004 00:00:00 GMT+0800 (CST)	13.55	0	25.6	17.3	3.6	20.4
Mon Mar 22 2004 00:00:00 GMT+0800 (CST)	12.89	0	25	17.1	4.8	19.6
Tue Mar 23 2004 00:00:00 GMT+0800 (CST)	9.58	0	23.4	15.7	3.1	19.6
Wed Mar 24 2004 00:00:00 GMT+0800 (CST)	9.14	1	25.1	16.9	1.9	19.8
Thu Mar 25 2004 00:00:00 GMT+0800 (CST)	4.83	0	22.7	17.3	1.7	19.3
Fri Mar 26 2004 00:00:00 GMT+0800 (CST)	1.04	8	17.4	15.2	0.2	16.4
Sat Mar 27 2004 00:00:00 GMT+0800 (CST)	0	18.5	18.9	15.8	0	16.5
Sun Mar 28 2004 00:00:00 GMT+0800 (CST)	7.49	0.5	24.5	18.4	0.4	20.7
Mon Mar 29 2004 00:00:00 GMT+0800 (CST)	8.58	0	26.6	17.2	1.8	21.4
Tue Mar 30 2004 00:00:00 GMT+0800 (CST)	5.27	20.5	24.3	19.1	0.3	20.8
Wed Mar 31 2004 00:00:00 GMT+0800 (CST)	2.4	0.5	22.8	18.6	0.2	19.9
Thu Apr 01 2004 00:00:00 GMT+0800 (CST)	4.94	4	26.7	17.5	0.4	21.1
Fri Apr 02 2004 00:00:00 GMT+0800 (CST)	9.22	0	25.8	18.7	2.5	21.8
Sat Apr 03 2004 00:00:00 GMT+0800 (CST)	1.77	32.5	19.9	16.5	2	18.7
Sun Apr 04 2004 00:00:00 GMT+0800 (CST)	16.75	0	25.4	13.9	4.6	18.9
Mon Apr 05 2004 00:00:00 GMT+0800 (CST)	16.99	0	26.4	12	4.6	18.5
Tue Apr 06 2004 00:00:00 GMT+0800 (CST)	15.18	0	27.2	14.9	3.9	20.7
Wed Apr 07 2004 00:00:00 GMT+0800 (CST)	10.59	0	28.9	16.5	3.1	22.3
Thu Apr 08 2004 00:00:00 GMT+0800 (CST)	6.5	4.5	21.5	15.2	5.5	18.4
Fri Apr 09 2004 00:00:00 GMT+0800 (CST)	6.64	0	23.8	14.9	1.1	18.9
Sat Apr 10 2004 00:00:00 GMT+0800 (CST)	9.88	0	26	17.2	2.3	21.6
Sun Apr 11 2004 00:00:00 GMT+0800 (CST)	16.24	0	29.9	17.7	3.7	23.4
Mon Apr 12 2004 00:00:00 GMT+0800 (CST)	15.19	0	30.4	20.9	4.5	25.1
Tue Apr 13 2004 00:00:00 GMT+0800 (CST)	14.91	0	30.1	22	4.5	25.3
Wed Apr 14 2004 00:00:00 GMT+0800 (CST)	14.59	0	29.3	21.6	4.9	24.7
Thu Apr 15 2004 00:00:00 GMT+0800 (CST)	4.41	26	24.6	19.6	0.5	21.1
Fri Apr 16 2004 00:00:00 GMT+0800 (CST)	16.02	0	28.3	19.4	4.7	23.3
Sat Apr 17 2004 00:00:00 GMT+0800 (CST)	4.53	0	26.3	19.9	1.1	23.1
Sun Apr 18 2004 00:00:00 GMT+0800 (CST)	7.72	11	29.7	21.8	1.9	25.2
Mon Apr 19 2004 00:00:00 GMT+0800 (CST)	16.47	0	30.1	21.2	4.7	25.4
Tue Apr 20 2004 00:00:00 GMT+0800 (CST)	15.86	0	30.4	19.9	4.7	25
Wed Apr 21 2004 00:00:00 GMT+0800 (CST)	16.96	0	30.5	19.1	4.9	25.3
Thu Apr 22 2004 00:00:00 GMT+0800 (CST)	14.59	0	31.6	22.4	4.5	26.8
Fri Apr 23 2004 00:00:00 GMT+0800 (CST)	12.12	0	31	21.7	4.3	26
Sat Apr 24 2004 00:00:00 GMT+0800 (CST)	6.19	0	26.4	18.8	1.4	21.9
Sun Apr 25 2004 00:00:00 GMT+0800 (CST)	12.24	0	28.7	18.5	3.6	23
Mon Apr 26 2004 00:00:00 GMT+0800 (CST)	12.61	0	29.8	22.1	3	25.1
Tue Apr 27 2004 00:00:00 GMT+0800 (CST)	2.91	22.5	25.1	19.3	0.7	22.4
Wed Apr 28 2004 00:00:00 GMT+0800 (CST)	14.66	0	29.8	19.2	3.4	23.7
Thu Apr 29 2004 00:00:00 GMT+0800 (CST)	11.96	0	28.7	21.6	4	24.7
Fri Apr 30 2004 00:00:00 GMT+0800 (CST)	11.49	0	28.6	20.3	1.7	24.7
Sat May 01 2004 00:00:00 GMT+0800 (CST)	14.68	0	31.4	21.1	4.2	26.7
Sun May 02 2004 00:00:00 GMT+0800 (CST)	15.14	0	31.8	23.4	5.1	27.3
Mon May 03 2004 00:00:00 GMT+0800 (CST)	15.15	0	30.4	26	4.5	27.5
Tue May 04 2004 00:00:00 GMT+0800 (CST)	12.89	0	31.3	21.9	4.8	26.6
Wed May 05 2004 00:00:00 GMT+0800 (CST)	9	0	28	21.3	2.8	23.4
Thu May 06 2004 00:00:00 GMT+0800 (CST)	10.31	0	28.7	20.3	3.2	24
Fri May 07 2004 00:00:00 GMT+0800 (CST)	10.96	0	30.3	21	3.7	24.8
Sat May 08 2004 00:00:00 GMT+0800 (CST)	15.48	0	34	21.9	5.1	27.4
Sun May 09 2004 00:00:00 GMT+0800 (CST)	11.81	0.5	31.6	23.3	3.2	27
Mon May 10 2004 00:00:00 GMT+0800 (CST)	19.3	0	32.6	19.9	6.1	26.2
Tue May 11 2004 00:00:00 GMT+0800 (CST)	17.12	0	33.1	19.6	5.2	26.6
Wed May 12 2004 00:00:00 GMT+0800 (CST)	15.35	0	33	23.5	7.9	28.3
Thu May 13 2004 00:00:00 GMT+0800 (CST)	14.5	0	33.4	23.9	4.3	28.1
Fri May 14 2004 00:00:00 GMT+0800 (CST)	16.53	0	33.4	23.6	5.3	27.8
Sat May 15 2004 00:00:00 GMT+0800 (CST)	16.78	0	32.1	24.5	5.7	27.7
Sun May 16 2004 00:00:00 GMT+0800 (CST)	16.51	0	33.5	24.3	6	28.8
Mon May 17 2004 00:00:00 GMT+0800 (CST)	17.29	2	33.3	24	6.5	28
Tue May 18 2004 00:00:00 GMT+0800 (CST)	18.13	0	32.4	23.3	6.2	27.4
Wed May 19 2004 00:00:00 GMT+0800 (CST)	15.67	0	32.5	24.2	5.5	27.3
Thu May 20 2004 00:00:00 GMT+0800 (CST)	1.96	28	25.9	22.5	0.5	24.2
Fri May 21 2004 00:00:00 GMT+0800 (CST)	5.69	32	27.9	20	1.6	23.5
Sat May 22 2004 00:00:00 GMT+0800 (CST)	6.91	2.5	27	20.3	1	23.7
Sun May 23 2004 00:00:00 GMT+0800 (CST)	12.95	0	31.6	23.4	3.1	27.1
Mon May 24 2004 00:00:00 GMT+0800 (CST)	10.16	1	31.1	23.4	2	26.5
Tue May 25 2004 00:00:00 GMT+0800 (CST)	18.36	0	32	22.9	5.5	27.3
Wed May 26 2004 00:00:00 GMT+0800 (CST)	13.69	0	32	23.3	4.3	27.2
Thu May 27 2004 00:00:00 GMT+0800 (CST)	8.68	1	30.9	25.5	2	27.6
Fri May 28 2004 00:00:00 GMT+0800 (CST)	16.39	0	32.4	25	4.9	28.3
Sat May 29 2004 00:00:00 GMT+0800 (CST)	14.51	35.5	32.9	23.8	5.2	27.8
Sun May 30 2004 00:00:00 GMT+0800 (CST)	12.7	0.5	31.9	23.3	4.3	27.2
Mon May 31 2004 00:00:00 GMT+0800 (CST)	17.05	0.5	33	24	5	27.5
Tue Jun 01 2004 00:00:00 GMT+0800 (CST)	17.54	0	33.2	23.7	5.5	27.9
Wed Jun 02 2004 00:00:00 GMT+0800 (CST)	11.23	0	32.7	25.2	4	27.8
Thu Jun 03 2004 00:00:00 GMT+0800 (CST)	14.3	0	31.5	23.5	5.3	27.3
Fri Jun 04 2004 00:00:00 GMT+0800 (CST)	17.8	0	32.6	23.2	5.7	27.1
Sat Jun 05 2004 00:00:00 GMT+0800 (CST)	16.08	0	31.3	22.9	5.1	26.6
Sun Jun 06 2004 00:00:00 GMT+0800 (CST)	16.52	0	31.9	23.3	5	27.3
Mon Jun 07 2004 00:00:00 GMT+0800 (CST)	12.51	0	31.7	23.6	2.2	27
Tue Jun 08 2004 00:00:00 GMT+0800 (CST)	7.85	0.5	30.3	24.3	2.7	26.3
Wed Jun 09 2004 00:00:00 GMT+0800 (CST)	10.42	0	31	22.5	3.4	26
Thu Jun 10 2004 00:00:00 GMT+0800 (CST)	13.31	0	32.1	23.3	4.5	26.8
Fri Jun 11 2004 00:00:00 GMT+0800 (CST)	14.07	0	33.3	23.2	4.7	27.5
Sat Jun 12 2004 00:00:00 GMT+0800 (CST)	17.57	0	34	23.3	6.7	28
Sun Jun 13 2004 00:00:00 GMT+0800 (CST)	16.31	0	33.1	23.3	5.9	27.6
Mon Jun 14 2004 00:00:00 GMT+0800 (CST)	14.14	0	31.9	23.8	5.2	27.3
Tue Jun 15 2004 00:00:00 GMT+0800 (CST)	14.07	0	31.9	23.3	4.3	26.9
Wed Jun 16 2004 00:00:00 GMT+0800 (CST)	16.19	0	32.8	22.5	4.7	27.4
Thu Jun 17 2004 00:00:00 GMT+0800 (CST)	10.11	0	32.1	24	3	27.7
Fri Jun 18 2004 00:00:00 GMT+0800 (CST)	10.04	0	32.9	24.1	3	27.9
Sat Jun 19 2004 00:00:00 GMT+0800 (CST)	13.32	0	33.6	24.6	5	29
Sun Jun 20 2004 00:00:00 GMT+0800 (CST)	6.49	4.5	31.7	26.4	1.6	28.3
Mon Jun 21 2004 00:00:00 GMT+0800 (CST)	6.08	25.5	30.8	24.9	0.6	27.3
Tue Jun 22 2004 00:00:00 GMT+0800 (CST)	11.21	1	33.1	24.9	2.7	28.2
Wed Jun 23 2004 00:00:00 GMT+0800 (CST)	14.43	0	34.3	24.7	4.6	29.2
Thu Jun 24 2004 00:00:00 GMT+0800 (CST)	14.35	0	34.4	24.9	5.7	29.4
Fri Jun 25 2004 00:00:00 GMT+0800 (CST)	13	0.5	35.1	24.6	3.6	28.5
Sat Jun 26 2004 00:00:00 GMT+0800 (CST)	12.5	0	33.9	24.6	3.6	29.1
Sun Jun 27 2004 00:00:00 GMT+0800 (CST)	10.55	0	32.7	26.2	4	29.3
Mon Jun 28 2004 00:00:00 GMT+0800 (CST)	13.18	0	34.6	26	4.1	29.9
Tue Jun 29 2004 00:00:00 GMT+0800 (CST)	12.96	0	35.5	26.3	3.8	30.5
Wed Jun 30 2004 00:00:00 GMT+0800 (CST)	12.48	0	35.9	25.6	4	30.2
Thu Jul 01 2004 00:00:00 GMT+0800 (CST)	14.36	0	40.7	26.2	0.7	31.6
Fri Jul 02 2004 00:00:00 GMT+0800 (CST)	0.93	198.5	27.1	24.2	8.3	25.6
Sat Jul 03 2004 00:00:00 GMT+0800 (CST)	0.74	279	27.8	24	13.4	26.2
Sun Jul 04 2004 00:00:00 GMT+0800 (CST)	0.91	66.5	27.9	24.6	5.7	26.6
Mon Jul 05 2004 00:00:00 GMT+0800 (CST)	3.75	77	30.3	24.2	0	26.2
Tue Jul 06 2004 00:00:00 GMT+0800 (CST)	16.19	3	33.1	24.3	7	28.8
Wed Jul 07 2004 00:00:00 GMT+0800 (CST)	15.08	0	33.6	26.7	4.8	29.5
Thu Jul 08 2004 00:00:00 GMT+0800 (CST)	10.55	9	32.8	22.5	2.3	27.5
Fri Jul 09 2004 00:00:00 GMT+0800 (CST)	9.53	0	32	24.2	2.1	27.8
Sat Jul 10 2004 00:00:00 GMT+0800 (CST)	17.77	0	33.5	25.2	5.4	29.3
Sun Jul 11 2004 00:00:00 GMT+0800 (CST)	16.99	0	34	24.1	4.7	28.7
Mon Jul 12 2004 00:00:00 GMT+0800 (CST)	18.8	0	33.9	25.4	5.5	29.2
Tue Jul 13 2004 00:00:00 GMT+0800 (CST)	17.02	0	33.5	25	4.2	29.1
Wed Jul 14 2004 00:00:00 GMT+0800 (CST)	15.73	0	33.6	25.2	5.5	29.2
Thu Jul 15 2004 00:00:00 GMT+0800 (CST)	9.7	21	32.9	23.7	3.1	27.5
Fri Jul 16 2004 00:00:00 GMT+0800 (CST)	14.16	42.5	33.3	23.5	2.5	26.2
Sat Jul 17 2004 00:00:00 GMT+0800 (CST)	11.66	6	32.6	23	5.5	26.8
Sun Jul 18 2004 00:00:00 GMT+0800 (CST)	6.16	85.5	31.1	23.5	2.2	25.6
Mon Jul 19 2004 00:00:00 GMT+0800 (CST)	16.64	45.5	33.2	22.9	7	26.6
Tue Jul 20 2004 00:00:00 GMT+0800 (CST)	18.06	0	33.2	23.3	8.5	28.4
Wed Jul 21 2004 00:00:00 GMT+0800 (CST)	16.09	0	33.3	24.5	4	28.9
Thu Jul 22 2004 00:00:00 GMT+0800 (CST)	15.78	3.5	33.7	25.2	4.3	28.5
Fri Jul 23 2004 00:00:00 GMT+0800 (CST)	17.28	7	33.1	24	4.5	28.1
Sat Jul 24 2004 00:00:00 GMT+0800 (CST)	16.85	0.5	32.8	25.4	5	28.3
Sun Jul 25 2004 00:00:00 GMT+0800 (CST)	17.28	0	33.3	24.8	6.4	28.9
Mon Jul 26 2004 00:00:00 GMT+0800 (CST)	13.65	0	33.6	25	5	28.7
Tue Jul 27 2004 00:00:00 GMT+0800 (CST)	9.12	48	33.1	24.7	1.6	27.3
Wed Jul 28 2004 00:00:00 GMT+0800 (CST)	9.48	44	31.4	23.5	3.4	26.3
Thu Jul 29 2004 00:00:00 GMT+0800 (CST)	17.6	0	33.5	23.1	6.6	27.6
Fri Jul 30 2004 00:00:00 GMT+0800 (CST)	19.59	0	33.4	24.3	5.7	28.8
Sat Jul 31 2004 00:00:00 GMT+0800 (CST)	18.32	0	33.1	24.1	4.9	28.8
Sun Aug 01 2004 00:00:00 GMT+0800 (CST)	18.58	0	33.6	26.1	4.1	29.4
Mon Aug 02 2004 00:00:00 GMT+0800 (CST)	17.44	5.2	32.6	26.3	3.8	28.2
Tue Aug 03 2004 00:00:00 GMT+0800 (CST)	14.94	24.2	32.3	24.7	5.2	27.2
Wed Aug 04 2004 00:00:00 GMT+0800 (CST)	22.11	0	33	23.7	6.2	28.3
Thu Aug 05 2004 00:00:00 GMT+0800 (CST)	18.71	3.8	32.7	25.3	5.1	28.8
Fri Aug 06 2004 00:00:00 GMT+0800 (CST)	9.93	0.2	31.5	25.5	3.4	28.7
Sat Aug 07 2004 00:00:00 GMT+0800 (CST)	10.1	0	32.8	25.8	1.7	29.1
Sun Aug 08 2004 00:00:00 GMT+0800 (CST)	16.55	0	33.1	27.4	4.6	29.7
Mon Aug 09 2004 00:00:00 GMT+0800 (CST)	10.58	0	32.8	26.8	3	29.3
Tue Aug 10 2004 00:00:00 GMT+0800 (CST)	14.37	0	32.4	26	5.2	29.3
Wed Aug 11 2004 00:00:00 GMT+0800 (CST)	6.43	34.1	31.4	24.1	2.1	27.4
Thu Aug 12 2004 00:00:00 GMT+0800 (CST)	12.47	12.8	31.7	24.1	3.8	28.5
Fri Aug 13 2004 00:00:00 GMT+0800 (CST)	14.14	0	33.1	27.2	4.8	29.1
Sat Aug 14 2004 00:00:00 GMT+0800 (CST)	17	9.9	33.7	24.8	3.8	28.2
Sun Aug 15 2004 00:00:00 GMT+0800 (CST)	21.95	0	33.5	24.9	5.7	29.1
Mon Aug 16 2004 00:00:00 GMT+0800 (CST)	11.15	0	32.6	26.6	3.6	29.2
Tue Aug 17 2004 00:00:00 GMT+0800 (CST)	15.19	0	32.3	26.6	4	29.1
Wed Aug 18 2004 00:00:00 GMT+0800 (CST)	13.21	0	32.6	25.8	4.6	29.2
Thu Aug 19 2004 00:00:00 GMT+0800 (CST)	14.62	75	33.6	23.1	2.8	28.9
Fri Aug 20 2004 00:00:00 GMT+0800 (CST)	17.91	2.2	33.9	23.5	5	27.2
Sat Aug 21 2004 00:00:00 GMT+0800 (CST)	19.38	0	33.6	23.8	3.2	28.4
Sun Aug 22 2004 00:00:00 GMT+0800 (CST)	16.31	0	32.7	25	5.8	28.7
Mon Aug 23 2004 00:00:00 GMT+0800 (CST)	16.48	7.2	31.7	24.9	2.8	28.5
Tue Aug 24 2004 00:00:00 GMT+0800 (CST)	3.82	43.3	28.6	25.5	2	27.2
Wed Aug 25 2004 00:00:00 GMT+0800 (CST)	0.02	204.8	25.5	23.7	1.2	24.3
Thu Aug 26 2004 00:00:00 GMT+0800 (CST)	15.23	2.8	34.2	23.3	4	28
Fri Aug 27 2004 00:00:00 GMT+0800 (CST)	7.05	19.2	31.3	24.7	2.2	27.3
Sat Aug 28 2004 00:00:00 GMT+0800 (CST)	12.98	5.5	33	24.2	2.7	26.9
Sun Aug 29 2004 00:00:00 GMT+0800 (CST)	15.01	0.4	32.4	24.5	3.3	27.7
Mon Aug 30 2004 00:00:00 GMT+0800 (CST)	14.07	14.5	32.4	25.5	3.2	28.1
Tue Aug 31 2004 00:00:00 GMT+0800 (CST)	12.94	1.6	33.6	25.6	2.7	28.8
Wed Sep 01 2004 00:00:00 GMT+0800 (CST)	11.24	0	32.6	25.5	2.6	28.8
Thu Sep 02 2004 00:00:00 GMT+0800 (CST)	13.23	0	33.8	25	4.6	28.6
Fri Sep 03 2004 00:00:00 GMT+0800 (CST)	13.88	0	34.2	26.4	4.4	29.2
Sat Sep 04 2004 00:00:00 GMT+0800 (CST)	11.46	2.5	32.5	25.3	2	27.9
Sun Sep 05 2004 00:00:00 GMT+0800 (CST)	7.82	3.5	30.1	24.5	0.1	26.5
Mon Sep 06 2004 00:00:00 GMT+0800 (CST)	10.54	0	31.7	23.6	1.6	27.2
Tue Sep 07 2004 00:00:00 GMT+0800 (CST)	12.81	7	33.3	24.7	3.2	27.5
Wed Sep 08 2004 00:00:00 GMT+0800 (CST)	8.09	45.5	31.8	23.8	0	26.6
Thu Sep 09 2004 00:00:00 GMT+0800 (CST)	7.13	0	30.6	24.2	1.4	26.6
Fri Sep 10 2004 00:00:00 GMT+0800 (CST)	7.7	13.5	29.8	24	1.1	26
Sat Sep 11 2004 00:00:00 GMT+0800 (CST)	9.08	2	29.6	23.2	10.4	25.8
Sun Sep 12 2004 00:00:00 GMT+0800 (CST)	6.09	0.5	26.9	23.3	1.1	24.6
Mon Sep 13 2004 00:00:00 GMT+0800 (CST)	15.47	0	31.5	23.3	3.8	26.6
Tue Sep 14 2004 00:00:00 GMT+0800 (CST)	10.96	111	31.5	22.3	2	25.7
Wed Sep 15 2004 00:00:00 GMT+0800 (CST)	6.87	4.5	28.5	22.6	2.6	24.9
Thu Sep 16 2004 00:00:00 GMT+0800 (CST)	5.96	8	29.3	23.2	2.2	25.4
Fri Sep 17 2004 00:00:00 GMT+0800 (CST)	17.05	0	32.4	22.9	5.5	27.1
Sat Sep 18 2004 00:00:00 GMT+0800 (CST)	16.46	0	32.2	23.3	4.9	27.1
Sun Sep 19 2004 00:00:00 GMT+0800 (CST)	13.45	0	31.2	23.6	4	27.2
Mon Sep 20 2004 00:00:00 GMT+0800 (CST)	13.12	0	31.2	23.9	3.7	26.8
Tue Sep 21 2004 00:00:00 GMT+0800 (CST)	13.51	0	31.1	23.5	4.3	26.8
Wed Sep 22 2004 00:00:00 GMT+0800 (CST)	8.15	0	28.9	23.2	2.2	25.8
Thu Sep 23 2004 00:00:00 GMT+0800 (CST)	15.78	0	30.6	22.3	5.6	25.7
Fri Sep 24 2004 00:00:00 GMT+0800 (CST)	15.16	0	30.3	22.6	5.4	25.8
Sat Sep 25 2004 00:00:00 GMT+0800 (CST)	15.93	0	31.7	22	5.4	26.2
Sun Sep 26 2004 00:00:00 GMT+0800 (CST)	12.47	0	31.3	23.2	3.7	26.3
Mon Sep 27 2004 00:00:00 GMT+0800 (CST)	13.07	0	31.4	22.2	4.5	26.3
Tue Sep 28 2004 00:00:00 GMT+0800 (CST)	11.46	0	31.6	23.1	3.6	26.6
Wed Sep 29 2004 00:00:00 GMT+0800 (CST)	14.07	0	32.8	23.7	4.7	27.4
Thu Sep 30 2004 00:00:00 GMT+0800 (CST)	12.88	0	31.9	23.1	3.5	26.7
Fri Oct 01 2004 00:00:00 GMT+0800 (CST)	12.54	0	31.6	22.9	5	26.8
Sat Oct 02 2004 00:00:00 GMT+0800 (CST)	14.49	0	30.1	21.1	5.1	25
Sun Oct 03 2004 00:00:00 GMT+0800 (CST)	14.25	0	29.9	19.5	0.2	23.8
Mon Oct 04 2004 00:00:00 GMT+0800 (CST)	14.74	0	29.8	19.1	0.4	23.5
Tue Oct 05 2004 00:00:00 GMT+0800 (CST)	14.29	0	29.7	17.8	0.5	22.9
Wed Oct 06 2004 00:00:00 GMT+0800 (CST)	13.64	0	29.7	19.1	0.6	23.8
Thu Oct 07 2004 00:00:00 GMT+0800 (CST)	14.31	0	29.8	18.1	0.5	23.2
Fri Oct 08 2004 00:00:00 GMT+0800 (CST)	13.5	0	28.6	18.8	0.5	22.8
Sat Oct 09 2004 00:00:00 GMT+0800 (CST)	14.81	0	29.5	16.9	0.4	22.5
Sun Oct 10 2004 00:00:00 GMT+0800 (CST)	14.65	0	30.2	18	0.3	22.6
Mon Oct 11 2004 00:00:00 GMT+0800 (CST)	14.33	0	29.4	16.3	0.3	21.6
Tue Oct 12 2004 00:00:00 GMT+0800 (CST)	13.78	0	28.8	15.8	0.2	21.7
Wed Oct 13 2004 00:00:00 GMT+0800 (CST)	12.78	0	29.8	17.9	0.4	22.6
Thu Oct 14 2004 00:00:00 GMT+0800 (CST)	13.23	0	29.5	17.3	0.4	22.2
Fri Oct 15 2004 00:00:00 GMT+0800 (CST)	12.07	0	28.8	17.5	0.6	22
Sat Oct 16 2004 00:00:00 GMT+0800 (CST)	13.18	0	28.9	15.7	0.2	21.5
Sun Oct 17 2004 00:00:00 GMT+0800 (CST)	13.37	0	29.4	17	0.8	22.3
